Date_quarter,Date,log_inv_pc,log_gdp_pc,log_gdp,log_gdp_yoy_pct,log_gdp_annualized_pct,gdp_yoy_pct,gdp_annualized_pct,log_private_pc,log_sp500_real,log_oil_real,infl_annualized_pct,infl_yoy_pct,log_payems,vix,gs2,t10Y2Y,t10Y3M,nfci,epu,cpi,sp500,gdp,pop16,inv,hours,priv_emp,wti,unrate,payems,logdiff_GPRD,diff_GPRD,GPRD,log_GPRD,GPRD_ACT,log_GPRD_ACT,logdiff_GPRD_ACT,diff_GPRD_ACT,GPRD_THREAT,log_GPRD_THREAT,logdiff_GPRD_THREAT,diff_GPRD_THREAT
2012.25,2012-04-01,-448.038011369728,-263.390527351224,976.678112481796,2.37491026407923,1.78136650652903,2.37491026407923,1.78136650652903,-77.4438200451633,177.473851960901,-89.5135714258688,0.843516655722354,1.87031829573279,1180.50227758954,20.0357142857143,0.29,1.53625,1.7375,-0.323471538461539,143.436833728374,228.808,1349.6785656157,17444.525,242968.333333333,2752.614,90.471,111999.333333333,93.48,8.2,133923.333333333,-1.44164094160031,-122.659340659338,84.4713186813187,443.641205285608,79.6132967032967,437.718112291131,5.67289084971012,439.065934065935,84.9728571428572,444.233187776327,-9.61324584413923,-857.417582417577
2012.5,2012-07-01,-448.019978785865,-263.491465206281,976.822036858282,2.54114986614393,0.575697505944817,2.54114986614393,0.575697505944817,-77.3143814250061,180.751503312395,-91.2668703923872,1.80181663399637,1.67082339144891,1180.81093284923,16.1926984126984,0.26,1.38349206349206,1.53968253968254,-0.429832307692308,168.622009674865,229.841,1400.9457155258,17469.65,243564,2759.86,90.992,112419.333333333,92.27,8.03333333333333,134337.333333333,-11.7828886934634,-938.914476827519,75.0821739130435,431.858316592145,77.5875,435.140633173977,-2.57747911715347,-202.579670329673,72.1335869565218,427.851977433115,-16.3812103432121,-1283.92701863354
2012.75,2012-10-01,-449.120901541814,-263.623978147501,976.937610599857,1.53993392657252,0.462294966300192,1.53993392657252,0.462294966300192,-77.0785523040835,181.308546965088,-96.4861933923159,2.65100552537056,1.88567666960537,1181.19603496847,16.7529032258065,0.27,1.43950819672131,1.61737704918033,-0.566481538461539,195.648337721072,231.369333333333,1418.13903021043,17489.852,244169,2736.423,91.52,112964.666666667,88.16,7.8,134855.666666667,4.93169842436183,379.565217391304,78.8778260869565,436.790015016507,86.5310869565218,446.050373615447,10.9097404414701,894.358695652177,70.8534782608696,426.061405823962,-1.79057160915255,-128.010869565216
2013,2013-01-01,-445.486201985724,-262.912055989678,977.919336526409,1.68656567124508,3.92690370620628,1.68656567124508,3.92690370620628,-76.7666828256726,187.447045180037,-90.098016928246,1.60459623691196,1.72523376300031,1181.67047788354,13.527,0.266666666666667,1.68816666666667,1.86466666666667,-0.654136923076923,158.012439090102,232.299333333333,1513.97999674479,17662.4,244828.666666667,2845.38,92.128,113623.666666667,94.3533333333333,7.73333333333333,135497,4.64363534626955,374.917391304346,82.627,441.433650362776,89.1872222222223,449.07377806951,3.02340445406317,265.61352657005,80.7274444444445,439.107859731866,13.0464539079043,987.396618357486
2013.25,2013-04-01,-444.408594817159,-262.862923064647,978.186615352922,1.50850287112654,1.06911530605487,1.50850287112654,1.06911530605487,-76.4572835965446,193.674209649469,-90.1263467535689,-0.43818061814811,1.4048094445327,1182.10153736991,14.83703125,0.27,1.71609375,1.9346875,-0.692166923076923,123.698168076862,232.045,1609.49125099182,17709.671,245363.333333333,2882.489,92.504,114224.666666667,94.2233333333333,7.53333333333333,136082.333333333,4.659652133524,394.124175824176,86.5682417582418,446.0933024963,88.3335164835165,448.111961071426,-0.961816998084064,-85.3705738705756,84.7618681318681,443.98457734105,4.87671760918325,403.442368742367
2013.5,2013-07-01,-440.689708801671,-262.258421567916,979.034405008172,2.21236814989005,3.39115862099888,2.21236814989005,3.39115862099888,-76.2048287934035,197.120958828952,-79.0554142016014,2.15754426108461,1.49374135130476,1182.49537485589,14.2796875,0.366666666666667,2.340625,2.674375,-0.669318461538462,126.69520157048,233.3,1674.94359207153,17860.45,245961,2998.991,92.876,114792.333333333,105.823333333333,7.23333333333333,136619.333333333,1.51752683936452,132.371476349738,87.8919565217391,447.610829335665,92.3080434782609,452.513128265515,4.40116719408818,397.452699474437,83.8716304347826,442.9287420831,-1.05583525794923,-89.023769708551
2013.75,2013-10-01,-439.97850120267,-261.635453524716,979.902369031998,2.96475843214132,3.47185609530527,2.96475843214132,3.47185609530527,-75.9111723582755,202.19656001192,-87.7771782494526,1.47634060639064,1.20007512155977,1182.95107850287,14.2328125,0.326666666666667,2.41693548387097,2.68403225806452,-0.755342307692308,143.436405946159,234.162666666667,1768.66734695435,18016.147,246564.333333333,3027.805,93.138,115412.333333333,97.3433333333333,6.93333333333333,137243.333333333,-17.9029947910932,-1440.71739130435,73.4847826086957,429.707834544571,67.2119565217392,420.785115613307,-31.7280126522073,-2509.60869565217,75.0119565217391,431.76475211201,-11.1639899710902,-885.967391304349
2014,2014-01-01,-441.174168945959,-262.19249709775,979.556676217032,1.63733969062374,-1.38277125986406,1.63733969062374,-1.38277125986406,-75.6761394742765,205.250495689948,-86.9666933993611,2.48342055499897,1.41978120108153,1183.32150855695,14.8288524590164,0.373333333333333,2.39065573770492,2.71606557377049,-0.780061538461539,100.697719692356,235.621,1834.87114778112,17953.974,247086,2998.148,93.496,115928.666666667,98.7466666666667,6.66666666666667,137752.666666667,20.4000889017223,1662.95507246376,90.1143333333333,450.107923446294,74.8581111111111,431.559446987249,10.774331373942,764.615458937199,98.4903333333333,458.995840461424,27.2310883494135,2347.83768115942
2014.25,2014-04-01,-437.365919536883,-261.126833160138,980.840245239947,2.65362988702496,5.13427609165973,2.65362988702496,5.13427609165973,-75.2371806889472,208.22839837172,-82.9432285332431,2.11869445870967,2.05899997029597,1183.90057970685,12.738253968254,0.42,2.20142857142857,2.58793650793651,-0.786600769230769,94.9923137722185,236.872333333333,1900.37269616506,18185.911,247625,3121.321,94.487,116692.666666667,103.346666666667,6.2,138552.666666667,1.29620181140524,117.566666666673,91.29,451.404125257699,80.8517582417582,439.261733274718,7.70228628746841,599.364713064708,100.159450549451,460.676342160841,1.68050169941756,166.911721611719
2014.5,2014-07-01,-435.335796166601,-260.163865665654,982.048310072526,3.0139050643534,4.83225933031264,3.0139050643534,4.83225933031264,-74.8631938519433,211.870698856932,-88.7356334092488,1.0220292661419,1.77512122156029,1184.43971242812,13.07265625,0.516666666666667,1.98453125,2.473125,-0.732152307692308,76.1999751075168,237.478333333333,1975.90812110901,18406.941,248232.666666667,3193.152,95.241,117417.333333333,97.78,6.06666666666667,139301.666666667,37.686100802622,4178.35869565217,133.073586956522,489.090226060321,114.784673913043,474.305797247359,35.0440639726417,3393.29156712852,152.870434782609,502.959073114188,42.2827309533466,5271.09842331582
