Date,Date_quarter,log_GPRD,logdiff_GPRD,diff_GPRD,GPRD,GPRD_ACT,log_GPRD_ACT,logdiff_GPRD_ACT,diff_GPRD_ACT,GPRD_THREAT,log_GPRD_THREAT,logdiff_GPRD_THREAT,diff_GPRD_THREAT
2008-01-01,2008,438.422613707097,-1693.34915183892,-1479.38461538462,80.1761538461538,84.6227472527472,443.820311052653,-301.819479732251,-259.301361681798,74.0918681318681,430.530578446982,-2885.9791142914,-2478.78057811754
2008-04-01,2008.25,434.640799767637,-378.181393945943,-297.549450549451,77.2006593406593,75.2771428571428,432.117654101201,-1170.26569514518,-934.56043956044,76.0246153846154,433.105717448605,257.513900162314,193.274725274728
2008-07-01,2008.5,448.924195086433,1428.33953187956,1185.3253702819,89.0539130434783,95.9567391304348,456.389745584382,2427.20914831815,2067.95962732919,80.7675,439.157465688901,605.174824029558,474.288461538463
2008-10-01,2008.75,437.448467853065,-1147.57272333681,-965.500000000002,79.3989130434783,93.281195652174,453.561854040355,-282.789154402786,-267.554347826078,69.6982608695652,424.417536579901,-1473.99291089994,-1106.92391304348
2009-01-01,2009,432.286769169748,-516.16986833169,-399.435748792271,75.4045555555556,76.2611111111111,433.416312436145,-2014.55416042096,-1702.00845410628,74.3105555555556,430.825300832977,640.776425307581,461.229468599036
2009-04-01,2009.25,445.650316135202,1336.35469654539,1078.10488400488,86.1856043956044,83.5857142857143,442.587262373888,917.094993774282,732.460317460318,85.4935164835165,444.844054246528,1401.8753413551,1118.29609279609
2009-07-01,2009.5,440.540077506823,-511.023862837845,-429.364787386521,81.8919565217392,76.8278260869565,434.156689337259,-843.057303662926,-675.78881987578,80.7270652173913,439.107389968521,-573.666427800748,-476.645126612516
2009-10-01,2009.75,449.051418540517,851.13410336931,727.532608695651,89.1672826086957,90.8219565217391,450.890106828889,1673.341749163,1399.41304347826,85.2122826086956,444.514558551881,540.716858336015,448.521739130432
2010-01-01,2010,441.478554304053,-757.286423646337,-650.317149758452,82.6641111111112,83.7545555555555,442.789056391904,-810.105043698468,-706.740096618361,80.4947777777778,438.819230999448,-569.532755243336,-471.750483091785
2010-04-01,2010.25,450.715988060696,923.743375664293,799.984493284487,90.663956043956,77.5468131868132,435.088179512007,-770.087687989735,-620.774236874233,97.110989010989,457.585454099461,1876.62231000138,1661.62112332112
2010-07-01,2010.5,435.250686699657,-1546.53013610396,-1299.10212613473,77.6729347826087,79.0579347826087,437.018093537467,192.991402546005,151.112159579552,73.4364130434783,429.641990311886,-2794.34637875756,-2367.45759675107
2010-10-01,2010.75,445.725761731956,1047.50750322989,857.771739130436,86.250652173913,83.1945652173913,442.118202378724,510.010884125745,413.66304347826,87.8970652173913,447.616641639076,1797.46513271902,1446.0652173913
2011-01-01,2011,462.199015607374,1647.32538754186,1544.55700483092,101.696222222222,106.824222222222,467.118470064444,2500.02676857201,2362.96570048309,98.0851111111111,458.583558248502,1096.69166094262,1018.80458937198
2011-04-01,2011.25,453.636646458602,-856.236914877229,-834.523321123324,93.350989010989,109.823186813187,469.887167994351,276.869792990681,299.896459096456,80.9878021978022,439.429855318201,-1915.37029303008,-1709.73089133089
2011-07-01,2011.5,441.402678744451,-1223.39677141508,-1074.95759675108,82.6014130434783,101.652934782609,462.156441110479,-773.07268838718,-817.025203057806,64.6970652173913,416.971584062322,-2245.82712558796,-1629.07369804109
2011-10-01,2011.75,439.512123151571,-189.055559287959,-154.695652173913,81.0544565217391,79.8294565217391,437.989256568939,-2416.71845415402,-2182.34782608696,81.7432608695652,440.358337053304,2338.67529909828,1704.61956521739
2012-01-01,2012,445.082846227209,557.072307563715,464.345556617293,85.6979120879121,75.2226373626374,432.04522144142,-594.403512751853,-460.681915910176,93.547032967033,453.846433620466,1348.80965671615,1180.37720974677
2012-04-01,2012.25,443.641205285608,-144.164094160033,-122.659340659338,84.4713186813187,79.6132967032967,437.718112291131,567.289084971009,439.065934065935,84.9728571428572,444.233187776327,-961.324584413921,-857.417582417577
2012-07-01,2012.5,431.858316592145,-1178.28886934634,-938.914476827519,75.0821739130435,77.5875,435.140633173977,-257.747911715347,-202.579670329673,72.1335869565218,427.851977433115,-1638.1210343212,-1283.92701863354
2012-10-01,2012.75,436.790015016507,493.16984243618,379.565217391304,78.8778260869565,86.5310869565218,446.050373615447,1090.97404414701,894.358695652177,70.8534782608696,426.061405823962,-179.057160915255,-128.010869565216
2013-01-01,2013,441.433650362776,464.363534626955,374.917391304346,82.627,89.1872222222223,449.07377806951,302.340445406321,265.61352657005,80.7274444444445,439.107859731866,1304.64539079043,987.396618357486
